,arr_delay,name
32302,-8.0,Envoy Air
32303,-13.0,American Airlines Inc.
32304,-7.0,Envoy Air
32305,-27.0,ExpressJet Airlines Inc.
32306,43.0,Southwest Airlines Co.
32307,5.0,JetBlue Airways
32308,-7.0,United Air Lines Inc.
32309,-6.0,United Air Lines Inc.
32310,-31.0,United Air Lines Inc.
32311,-17.0,US Airways Inc.
32312,-1.0,JetBlue Airways
32313,-26.0,JetBlue Airways
32314,-5.0,Envoy Air
32315,-22.0,United Air Lines Inc.
32317,-31.0,American Airlines Inc.
32318,0.0,Delta Air Lines Inc.
32319,6.0,Delta Air Lines Inc.
32320,-7.0,Delta Air Lines Inc.
32321,3.0,United Air Lines Inc.
32322,68.0,JetBlue Airways
32323,-30.0,ExpressJet Airlines Inc.
32324,-34.0,Delta Air Lines Inc.
32325,-28.0,United Air Lines Inc.
32326,2.0,Delta Air Lines Inc.
32327,4.0,Endeavor Air Inc.
32328,-8.0,Delta Air Lines Inc.
32329,44.0,Endeavor Air Inc.
32330,12.0,JetBlue Airways
32331,-19.0,Delta Air Lines Inc.
32332,11.0,Delta Air Lines Inc.
32333,-23.0,Delta Air Lines Inc.
32334,-24.0,Southwest Airlines Co.
32335,-22.0,American Airlines Inc.
32336,-7.0,United Air Lines Inc.
32337,26.0,Southwest Airlines Co.
32338,-10.0,Endeavor Air Inc.
32339,9.0,United Air Lines Inc.
32340,0.0,US Airways Inc.
32341,-14.0,Envoy Air
32342,-23.0,US Airways Inc.
32343,-15.0,ExpressJet Airlines Inc.
32344,5.0,Envoy Air
32345,81.0,ExpressJet Airlines Inc.
32346,5.0,JetBlue Airways
32347,-3.0,Delta Air Lines Inc.
32348,-29.0,Alaska Airlines Inc.
32349,-4.0,Delta Air Lines Inc.
32350,3.0,Envoy Air
32351,-28.0,Endeavor Air Inc.
32352,6.0,United Air Lines Inc.
32353,8.0,ExpressJet Airlines Inc.
32354,4.0,Delta Air Lines Inc.
32355,-1.0,JetBlue Airways
32356,24.0,JetBlue Airways
32357,9.0,JetBlue Airways
32358,-7.0,JetBlue Airways
32359,15.0,Delta Air Lines Inc.
32360,0.0,United Air Lines Inc.
32361,-8.0,Endeavor Air Inc.
32362,49.0,American Airlines Inc.
32363,7.0,Southwest Airlines Co.
32364,-29.0,ExpressJet Airlines Inc.
32365,-17.0,American Airlines Inc.
32366,25.0,Endeavor Air Inc.
32367,-8.0,JetBlue Airways
32368,-13.0,US Airways Inc.
32369,-12.0,Envoy Air
32370,-32.0,Endeavor Air Inc.
32371,-14.0,United Air Lines Inc.
32372,-4.0,Virgin America
32373,-5.0,US Airways Inc.
32374,-7.0,American Airlines Inc.
32375,-1.0,Delta Air Lines Inc.
32376,-3.0,JetBlue Airways
32377,-19.0,United Air Lines Inc.
32378,-22.0,Delta Air Lines Inc.
32379,-9.0,Endeavor Air Inc.
32380,22.0,American Airlines Inc.
32381,-7.0,Endeavor Air Inc.
32382,-4.0,Delta Air Lines Inc.
32383,-20.0,Virgin America
32384,-23.0,ExpressJet Airlines Inc.
32385,-4.0,Delta Air Lines Inc.
32386,40.0,Delta Air Lines Inc.
32387,-7.0,United Air Lines Inc.
32388,-17.0,American Airlines Inc.
32389,-6.0,Delta Air Lines Inc.
32390,55.0,Delta Air Lines Inc.
32391,-12.0,United Air Lines Inc.
32392,25.0,Envoy Air
32393,7.0,Delta Air Lines Inc.
32394,-7.0,Southwest Airlines Co.
32395,-19.0,Endeavor Air Inc.
32396,8.0,American Airlines Inc.
32397,8.0,JetBlue Airways
32398,-8.0,United Air Lines Inc.
32399,-8.0,Delta Air Lines Inc.
32400,6.0,Delta Air Lines Inc.
32401,92.0,AirTran Airways Corporation
32402,-38.0,Delta Air Lines Inc.
32403,31.0,Delta Air Lines Inc.
32404,-4.0,United Air Lines Inc.
32405,-20.0,ExpressJet Airlines Inc.
32406,-37.0,American Airlines Inc.
32407,-24.0,United Air Lines Inc.
32408,-4.0,Delta Air Lines Inc.
32409,-13.0,ExpressJet Airlines Inc.
32410,20.0,ExpressJet Airlines Inc.
32411,-8.0,ExpressJet Airlines Inc.
32412,-31.0,American Airlines Inc.
32413,8.0,ExpressJet Airlines Inc.
32414,1.0,JetBlue Airways
32415,21.0,American Airlines Inc.
32416,-22.0,ExpressJet Airlines Inc.
32417,8.0,Endeavor Air Inc.
32418,-1.0,ExpressJet Airlines Inc.
32419,1.0,JetBlue Airways
32420,-6.0,Envoy Air
32421,33.0,Envoy Air
32422,-8.0,Endeavor Air Inc.
32423,15.0,Envoy Air
32424,5.0,JetBlue Airways
32425,-32.0,United Air Lines Inc.
32426,25.0,US Airways Inc.
32427,-3.0,JetBlue Airways
32428,-25.0,Delta Air Lines Inc.
32429,27.0,Endeavor Air Inc.
32430,4.0,Delta Air Lines Inc.
32431,10.0,Delta Air Lines Inc.
32432,27.0,Endeavor Air Inc.
32433,11.0,JetBlue Airways
32434,-7.0,US Airways Inc.
32435,3.0,Delta Air Lines Inc.
32436,-14.0,JetBlue Airways
32437,-14.0,United Air Lines Inc.
32438,-31.0,United Air Lines Inc.
32439,-21.0,Envoy Air
32440,-2.0,ExpressJet Airlines Inc.
32441,-18.0,United Air Lines Inc.
32442,5.0,United Air Lines Inc.
32443,8.0,Delta Air Lines Inc.
32444,-4.0,ExpressJet Airlines Inc.
32445,-19.0,ExpressJet Airlines Inc.
32446,1.0,ExpressJet Airlines Inc.
32447,77.0,Endeavor Air Inc.
32448,63.0,ExpressJet Airlines Inc.
32449,3.0,JetBlue Airways
32450,8.0,JetBlue Airways
32451,6.0,ExpressJet Airlines Inc.
32452,-13.0,JetBlue Airways
32453,5.0,ExpressJet Airlines Inc.
32454,-4.0,JetBlue Airways
32455,34.0,United Air Lines Inc.
32456,-36.0,United Air Lines Inc.
32457,4.0,United Air Lines Inc.
32458,-27.0,United Air Lines Inc.
32459,4.0,ExpressJet Airlines Inc.
32460,-28.0,ExpressJet Airlines Inc.
32461,3.0,Endeavor Air Inc.
32462,-2.0,United Air Lines Inc.
32463,-5.0,AirTran Airways Corporation
32464,-31.0,Endeavor Air Inc.
32465,-19.0,ExpressJet Airlines Inc.
32466,29.0,United Air Lines Inc.
32467,-11.0,JetBlue Airways
32468,-30.0,American Airlines Inc.
32469,51.0,Envoy Air
32470,-19.0,Southwest Airlines Co.
32471,16.0,Envoy Air
32472,2.0,Southwest Airlines Co.
32473,72.0,Delta Air Lines Inc.
32474,-6.0,United Air Lines Inc.
32475,-24.0,ExpressJet Airlines Inc.
32476,-17.0,JetBlue Airways
32477,-35.0,ExpressJet Airlines Inc.
32478,-5.0,US Airways Inc.
32479,35.0,American Airlines Inc.
32480,5.0,JetBlue Airways
32481,-1.0,United Air Lines Inc.
32482,-14.0,JetBlue Airways
32483,-1.0,US Airways Inc.
32484,-4.0,ExpressJet Airlines Inc.
32485,7.0,ExpressJet Airlines Inc.
32486,-29.0,ExpressJet Airlines Inc.
32487,7.0,Endeavor Air Inc.
32488,-5.0,United Air Lines Inc.
32489,12.0,Endeavor Air Inc.
32490,-14.0,JetBlue Airways
32491,-39.0,Delta Air Lines Inc.
32492,-26.0,United Air Lines Inc.
32493,38.0,JetBlue Airways
32494,-22.0,United Air Lines Inc.
32495,-12.0,Delta Air Lines Inc.
32496,17.0,Delta Air Lines Inc.
32497,44.0,ExpressJet Airlines Inc.
32498,-7.0,Delta Air Lines Inc.
32499,3.0,JetBlue Airways
32500,-3.0,Delta Air Lines Inc.
32501,17.0,Delta Air Lines Inc.
32502,-5.0,ExpressJet Airlines Inc.
32504,5.0,Envoy Air
32505,-18.0,ExpressJet Airlines Inc.
32506,-3.0,ExpressJet Airlines Inc.
32507,-11.0,ExpressJet Airlines Inc.
32508,-24.0,JetBlue Airways
32509,9.0,Envoy Air
32510,-21.0,JetBlue Airways
32511,-38.0,American Airlines Inc.
32512,-14.0,Envoy Air
32513,4.0,United Air Lines Inc.
32514,-9.0,Endeavor Air Inc.
32515,24.0,Envoy Air
32516,4.0,JetBlue Airways
32517,-6.0,United Air Lines Inc.
32518,-9.0,ExpressJet Airlines Inc.
32519,-6.0,ExpressJet Airlines Inc.
32520,66.0,Envoy Air
32521,107.0,Virgin America
32522,88.0,ExpressJet Airlines Inc.
32523,13.0,ExpressJet Airlines Inc.
32525,42.0,ExpressJet Airlines Inc.
32526,-8.0,JetBlue Airways
32527,46.0,JetBlue Airways
32528,19.0,ExpressJet Airlines Inc.
32529,-26.0,JetBlue Airways
32530,-15.0,JetBlue Airways
32531,-2.0,JetBlue Airways
32532,-2.0,JetBlue Airways
32533,19.0,JetBlue Airways
32534,-17.0,JetBlue Airways
32538,111.0,ExpressJet Airlines Inc.
32544,-14.0,US Airways Inc.
32545,2.0,United Air Lines Inc.
32546,-29.0,American Airlines Inc.
32547,-13.0,JetBlue Airways
32548,-14.0,United Air Lines Inc.
32549,-15.0,JetBlue Airways
32550,-12.0,American Airlines Inc.
32551,0.0,US Airways Inc.
32552,-17.0,United Air Lines Inc.
32553,-13.0,ExpressJet Airlines Inc.
32554,-4.0,ExpressJet Airlines Inc.
32555,-29.0,American Airlines Inc.
32556,-12.0,Delta Air Lines Inc.
32557,-6.0,JetBlue Airways
32558,-9.0,US Airways Inc.
32559,3.0,US Airways Inc.
32560,-22.0,ExpressJet Airlines Inc.
32561,-5.0,JetBlue Airways
32562,-16.0,JetBlue Airways
32563,-10.0,JetBlue Airways
32564,-15.0,United Air Lines Inc.
32565,4.0,AirTran Airways Corporation
32566,3.0,Delta Air Lines Inc.
32567,-7.0,Southwest Airlines Co.
32568,6.0,United Air Lines Inc.
32569,-24.0,Delta Air Lines Inc.
32570,-5.0,ExpressJet Airlines Inc.
32571,-14.0,ExpressJet Airlines Inc.
32572,-39.0,ExpressJet Airlines Inc.
32573,-13.0,US Airways Inc.
32574,0.0,Southwest Airlines Co.
32575,-10.0,Envoy Air
32576,-22.0,US Airways Inc.
32577,-9.0,American Airlines Inc.
32578,-11.0,Envoy Air
32579,-17.0,ExpressJet Airlines Inc.
32580,-9.0,ExpressJet Airlines Inc.
32581,-20.0,American Airlines Inc.
32582,1.0,JetBlue Airways
32583,-20.0,US Airways Inc.
32584,14.0,Envoy Air
32585,-10.0,United Air Lines Inc.
32586,-26.0,Southwest Airlines Co.
32587,-7.0,Southwest Airlines Co.
32588,-12.0,JetBlue Airways
32589,-1.0,ExpressJet Airlines Inc.
32590,18.0,ExpressJet Airlines Inc.
32591,-16.0,ExpressJet Airlines Inc.
32592,13.0,ExpressJet Airlines Inc.
32593,-11.0,JetBlue Airways
32594,-6.0,JetBlue Airways
32595,-3.0,US Airways Inc.
32596,3.0,ExpressJet Airlines Inc.
32597,-25.0,United Air Lines Inc.
32598,-7.0,United Air Lines Inc.
32599,-15.0,ExpressJet Airlines Inc.
32600,-12.0,American Airlines Inc.
32601,4.0,Delta Air Lines Inc.
32602,6.0,ExpressJet Airlines Inc.
32603,-13.0,ExpressJet Airlines Inc.
32604,6.0,ExpressJet Airlines Inc.
32605,-17.0,JetBlue Airways
32606,-24.0,JetBlue Airways
32607,56.0,United Air Lines Inc.
32608,-21.0,US Airways Inc.
32609,-17.0,Endeavor Air Inc.
32610,-16.0,JetBlue Airways
32611,26.0,Delta Air Lines Inc.
32612,-20.0,United Air Lines Inc.
32613,-2.0,United Air Lines Inc.
32614,-26.0,JetBlue Airways
32615,-31.0,United Air Lines Inc.
32616,-12.0,ExpressJet Airlines Inc.
32617,-20.0,American Airlines Inc.
32618,-8.0,Envoy Air
32619,-1.0,United Air Lines Inc.
32620,-26.0,United Air Lines Inc.
32621,-7.0,US Airways Inc.
32622,2.0,Southwest Airlines Co.
32623,-25.0,United Air Lines Inc.
32624,-10.0,Endeavor Air Inc.
32625,-23.0,JetBlue Airways
32626,-2.0,Delta Air Lines Inc.
32627,-29.0,Delta Air Lines Inc.
32628,-22.0,United Air Lines Inc.
32629,-11.0,US Airways Inc.
32630,-11.0,ExpressJet Airlines Inc.
32631,-25.0,Virgin America
32632,-8.0,Delta Air Lines Inc.
32633,-13.0,Delta Air Lines Inc.
32634,-24.0,JetBlue Airways
32635,-24.0,American Airlines Inc.
32636,-11.0,JetBlue Airways
32637,-18.0,United Air Lines Inc.
32638,-7.0,Southwest Airlines Co.
32639,8.0,Delta Air Lines Inc.
32640,-20.0,United Air Lines Inc.
32641,-16.0,Delta Air Lines Inc.
32642,-13.0,American Airlines Inc.
32643,-19.0,Delta Air Lines Inc.
32644,-17.0,ExpressJet Airlines Inc.
32645,-3.0,American Airlines Inc.
32646,-27.0,American Airlines Inc.
32647,-1.0,United Air Lines Inc.
32648,3.0,Envoy Air
32649,-29.0,United Air Lines Inc.
32650,-21.0,United Air Lines Inc.
32651,71.0,ExpressJet Airlines Inc.
32652,42.0,Delta Air Lines Inc.
32653,-26.0,Alaska Airlines Inc.
32654,13.0,United Air Lines Inc.
32655,-4.0,United Air Lines Inc.
32656,-15.0,American Airlines Inc.
32657,-34.0,Virgin America
32658,6.0,Southwest Airlines Co.
32659,-16.0,JetBlue Airways
32660,-9.0,Delta Air Lines Inc.
32661,-11.0,Delta Air Lines Inc.
32662,5.0,JetBlue Airways
32663,9.0,ExpressJet Airlines Inc.
32664,-31.0,Virgin America
32665,-17.0,ExpressJet Airlines Inc.
32666,5.0,American Airlines Inc.
32667,-13.0,JetBlue Airways
32668,-5.0,Envoy Air
32669,-2.0,Southwest Airlines Co.
32670,-48.0,United Air Lines Inc.
32671,-7.0,United Air Lines Inc.
32672,-19.0,ExpressJet Airlines Inc.
32673,-25.0,American Airlines Inc.
32674,29.0,JetBlue Airways
32675,10.0,Delta Air Lines Inc.
32676,-7.0,JetBlue Airways
32677,-10.0,Envoy Air
32678,-26.0,United Air Lines Inc.
32679,81.0,United Air Lines Inc.
32680,-19.0,JetBlue Airways
32681,-26.0,United Air Lines Inc.
32682,-1.0,United Air Lines Inc.
32683,6.0,US Airways Inc.
32684,-38.0,United Air Lines Inc.
32685,-16.0,American Airlines Inc.
32686,-37.0,United Air Lines Inc.
32687,-10.0,ExpressJet Airlines Inc.
32688,16.0,Envoy Air
32689,-16.0,Endeavor Air Inc.
32690,-9.0,JetBlue Airways
32691,-33.0,Delta Air Lines Inc.
32692,-21.0,Delta Air Lines Inc.
32693,-15.0,US Airways Inc.
32694,1.0,Delta Air Lines Inc.
32695,-10.0,United Air Lines Inc.
32696,-23.0,Endeavor Air Inc.
32697,4.0,JetBlue Airways
32698,-18.0,Delta Air Lines Inc.
32699,-20.0,Delta Air Lines Inc.
32700,-26.0,ExpressJet Airlines Inc.
32701,-10.0,Endeavor Air Inc.
32702,-26.0,JetBlue Airways
32703,30.0,US Airways Inc.
32704,-26.0,Delta Air Lines Inc.
32705,0.0,Southwest Airlines Co.
32706,2.0,American Airlines Inc.
32707,-16.0,Endeavor Air Inc.
32708,-6.0,Delta Air Lines Inc.
32709,-7.0,American Airlines Inc.
32710,-5.0,JetBlue Airways
32711,-21.0,United Air Lines Inc.
32712,2.0,AirTran Airways Corporation
32713,-19.0,Delta Air Lines Inc.
32714,32.0,Delta Air Lines Inc.
32715,-4.0,United Air Lines Inc.
32716,-8.0,Delta Air Lines Inc.
32717,25.0,Endeavor Air Inc.
32718,-13.0,JetBlue Airways
32719,-10.0,JetBlue Airways
32720,-15.0,JetBlue Airways
32721,18.0,Endeavor Air Inc.
32722,-33.0,United Air Lines Inc.
32723,-21.0,JetBlue Airways
32724,15.0,ExpressJet Airlines Inc.
32725,1.0,Delta Air Lines Inc.
32726,-21.0,ExpressJet Airlines Inc.
32727,2.0,JetBlue Airways
32728,-6.0,American Airlines Inc.
32729,9.0,American Airlines Inc.
32730,36.0,Envoy Air
32731,3.0,United Air Lines Inc.
32732,-21.0,American Airlines Inc.
32733,-30.0,Delta Air Lines Inc.
32734,3.0,Envoy Air
32735,-7.0,Envoy Air
32736,-13.0,United Air Lines Inc.
32737,1.0,ExpressJet Airlines Inc.
32738,-25.0,ExpressJet Airlines Inc.
32739,-11.0,Endeavor Air Inc.
32740,-8.0,Delta Air Lines Inc.
32741,-16.0,Endeavor Air Inc.
32742,19.0,ExpressJet Airlines Inc.
32743,0.0,Delta Air Lines Inc.
32744,-10.0,JetBlue Airways
32745,-18.0,United Air Lines Inc.
32746,-6.0,ExpressJet Airlines Inc.
32747,-6.0,United Air Lines Inc.
32748,24.0,ExpressJet Airlines Inc.
32749,-5.0,ExpressJet Airlines Inc.
32750,-30.0,United Air Lines Inc.
32751,-25.0,ExpressJet Airlines Inc.
32752,-44.0,United Air Lines Inc.
32753,-14.0,ExpressJet Airlines Inc.
32754,-30.0,ExpressJet Airlines Inc.
32755,10.0,ExpressJet Airlines Inc.
32756,2.0,Endeavor Air Inc.
32757,-9.0,United Air Lines Inc.
32758,17.0,ExpressJet Airlines Inc.
32759,-3.0,ExpressJet Airlines Inc.
32760,0.0,Delta Air Lines Inc.
32761,-15.0,Envoy Air
32762,6.0,JetBlue Airways
32763,43.0,ExpressJet Airlines Inc.
32764,-13.0,Delta Air Lines Inc.
32765,-8.0,United Air Lines Inc.
32766,-3.0,Endeavor Air Inc.
32767,-25.0,ExpressJet Airlines Inc.
32768,4.0,United Air Lines Inc.
32769,-9.0,US Airways Inc.
32770,51.0,Envoy Air
32771,-4.0,United Air Lines Inc.
32772,-12.0,US Airways Inc.
32773,60.0,Endeavor Air Inc.
32774,-14.0,JetBlue Airways
32775,-20.0,JetBlue Airways
32776,0.0,Delta Air Lines Inc.
32777,-13.0,United Air Lines Inc.
32778,4.0,United Air Lines Inc.
32779,-26.0,Delta Air Lines Inc.
32780,-17.0,Delta Air Lines Inc.
32781,-11.0,Delta Air Lines Inc.
32782,-11.0,JetBlue Airways
32783,60.0,JetBlue Airways
32784,89.0,US Airways Inc.
32785,-6.0,United Air Lines Inc.
32787,-26.0,American Airlines Inc.
32788,-20.0,JetBlue Airways
32789,-9.0,Delta Air Lines Inc.
32790,-10.0,Delta Air Lines Inc.
32791,-14.0,ExpressJet Airlines Inc.
32792,-13.0,American Airlines Inc.
32793,-19.0,American Airlines Inc.
32794,-21.0,American Airlines Inc.
32795,37.0,Envoy Air
32796,-19.0,Endeavor Air Inc.
32797,-9.0,Delta Air Lines Inc.
32798,-27.0,Virgin America
32799,-16.0,ExpressJet Airlines Inc.
32800,38.0,Envoy Air
32801,-29.0,Virgin America
32802,8.0,JetBlue Airways
32803,-9.0,JetBlue Airways
32804,-21.0,JetBlue Airways
32805,-5.0,JetBlue Airways
32806,10.0,ExpressJet Airlines Inc.
32807,-16.0,United Air Lines Inc.
32808,-10.0,United Air Lines Inc.
32809,-13.0,ExpressJet Airlines Inc.
32810,-7.0,JetBlue Airways
32811,32.0,Envoy Air
32812,89.0,US Airways Inc.
32813,-18.0,ExpressJet Airlines Inc.
32814,43.0,ExpressJet Airlines Inc.
32815,-18.0,ExpressJet Airlines Inc.
32816,-28.0,Southwest Airlines Co.
32817,10.0,JetBlue Airways
32818,-31.0,American Airlines Inc.
32819,6.0,Southwest Airlines Co.
32820,107.0,US Airways Inc.
32821,-24.0,American Airlines Inc.
32822,14.0,ExpressJet Airlines Inc.
32823,-12.0,American Airlines Inc.
32824,-20.0,Virgin America
32825,-13.0,Endeavor Air Inc.
32826,16.0,United Air Lines Inc.
32827,-31.0,United Air Lines Inc.
32828,10.0,ExpressJet Airlines Inc.
32829,-17.0,JetBlue Airways
32830,-7.0,ExpressJet Airlines Inc.
32831,-4.0,American Airlines Inc.
32832,16.0,United Air Lines Inc.
32833,2.0,US Airways Inc.
32834,20.0,Endeavor Air Inc.
32835,-10.0,United Air Lines Inc.
32836,5.0,US Airways Inc.
32837,29.0,US Airways Inc.
32838,4.0,ExpressJet Airlines Inc.
32839,-7.0,Delta Air Lines Inc.
32840,-21.0,United Air Lines Inc.
32841,-31.0,United Air Lines Inc.
32842,14.0,Hawaiian Airlines Inc.
32843,-36.0,United Air Lines Inc.
32844,-8.0,Delta Air Lines Inc.
32845,24.0,United Air Lines Inc.
32846,40.0,Southwest Airlines Co.
32847,14.0,Envoy Air
32848,-6.0,JetBlue Airways
32849,19.0,Envoy Air
32850,-13.0,ExpressJet Airlines Inc.
32851,-15.0,ExpressJet Airlines Inc.
32852,-3.0,JetBlue Airways
32853,36.0,AirTran Airways Corporation
32854,-14.0,United Air Lines Inc.
32855,4.0,JetBlue Airways
32856,-16.0,Envoy Air
32857,-21.0,ExpressJet Airlines Inc.
32858,25.0,JetBlue Airways
32859,-18.0,Delta Air Lines Inc.
32860,-14.0,ExpressJet Airlines Inc.
32861,0.0,American Airlines Inc.
32862,-34.0,Virgin America
32863,-19.0,American Airlines Inc.
32864,1.0,US Airways Inc.
32865,-16.0,American Airlines Inc.
32866,-20.0,American Airlines Inc.
32867,-13.0,United Air Lines Inc.
32868,-9.0,United Air Lines Inc.
32869,-14.0,ExpressJet Airlines Inc.
32871,23.0,Delta Air Lines Inc.
32872,40.0,US Airways Inc.
32873,-6.0,US Airways Inc.
32874,-7.0,ExpressJet Airlines Inc.
32875,6.0,JetBlue Airways
32876,-19.0,Virgin America
32877,-6.0,JetBlue Airways
32878,-2.0,United Air Lines Inc.
32879,-4.0,Envoy Air
32880,10.0,JetBlue Airways
32881,7.0,Delta Air Lines Inc.
32882,-21.0,Delta Air Lines Inc.
32883,-2.0,Envoy Air
32884,17.0,ExpressJet Airlines Inc.
32885,-11.0,JetBlue Airways
32886,-10.0,United Air Lines Inc.
32887,-18.0,ExpressJet Airlines Inc.
32888,50.0,US Airways Inc.
32889,-11.0,Southwest Airlines Co.
32890,0.0,US Airways Inc.
32891,2.0,United Air Lines Inc.
32892,1.0,Delta Air Lines Inc.
32893,51.0,Envoy Air
32894,4.0,Endeavor Air Inc.
32895,5.0,Delta Air Lines Inc.
32896,-19.0,Delta Air Lines Inc.
32897,11.0,Delta Air Lines Inc.
32898,2.0,Delta Air Lines Inc.
32899,-2.0,Envoy Air
32900,1.0,United Air Lines Inc.
32901,1.0,American Airlines Inc.
32902,-6.0,ExpressJet Airlines Inc.
32903,25.0,Southwest Airlines Co.
32904,23.0,JetBlue Airways
32905,-18.0,ExpressJet Airlines Inc.
32906,-19.0,ExpressJet Airlines Inc.
32907,13.0,JetBlue Airways
32908,2.0,American Airlines Inc.
32909,3.0,JetBlue Airways
32910,-16.0,Delta Air Lines Inc.
32911,92.0,US Airways Inc.
32912,-6.0,JetBlue Airways
32913,-28.0,Endeavor Air Inc.
32914,-4.0,American Airlines Inc.
32916,38.0,ExpressJet Airlines Inc.
32917,-10.0,Delta Air Lines Inc.
32918,15.0,United Air Lines Inc.
32919,4.0,United Air Lines Inc.
32920,-3.0,Delta Air Lines Inc.
32921,-18.0,American Airlines Inc.
32922,17.0,United Air Lines Inc.
32923,43.0,US Airways Inc.
32924,2.0,Envoy Air
32925,-6.0,United Air Lines Inc.
32926,-14.0,Southwest Airlines Co.
32928,4.0,US Airways Inc.
32929,-6.0,American Airlines Inc.
32930,0.0,United Air Lines Inc.
32931,-3.0,Delta Air Lines Inc.
32932,-27.0,Delta Air Lines Inc.
32933,-21.0,United Air Lines Inc.
32934,-4.0,Southwest Airlines Co.
32935,9.0,Delta Air Lines Inc.
32936,14.0,Envoy Air
32937,16.0,American Airlines Inc.
32938,3.0,JetBlue Airways
32939,5.0,JetBlue Airways
32940,5.0,Delta Air Lines Inc.
32941,18.0,Envoy Air
32942,35.0,ExpressJet Airlines Inc.
32943,8.0,Endeavor Air Inc.
32944,10.0,Envoy Air
32945,13.0,United Air Lines Inc.
32946,-6.0,United Air Lines Inc.
32947,-20.0,United Air Lines Inc.
32948,17.0,ExpressJet Airlines Inc.
32949,16.0,United Air Lines Inc.
32950,2.0,United Air Lines Inc.
32951,-11.0,JetBlue Airways
32952,20.0,ExpressJet Airlines Inc.
32953,3.0,Southwest Airlines Co.
32954,25.0,American Airlines Inc.
32955,2.0,JetBlue Airways
32956,-8.0,ExpressJet Airlines Inc.
32957,25.0,ExpressJet Airlines Inc.
32958,33.0,Envoy Air
32959,-19.0,JetBlue Airways
32960,-7.0,American Airlines Inc.
32961,-5.0,JetBlue Airways
32962,37.0,United Air Lines Inc.
32963,-9.0,American Airlines Inc.
32964,39.0,American Airlines Inc.
32965,-16.0,Southwest Airlines Co.
32967,4.0,US Airways Inc.
32968,4.0,US Airways Inc.
32969,-4.0,Virgin America
32970,-13.0,Virgin America
32971,69.0,US Airways Inc.
32972,21.0,Southwest Airlines Co.
32973,-8.0,Delta Air Lines Inc.
32974,-6.0,Delta Air Lines Inc.
32975,11.0,United Air Lines Inc.
32976,-4.0,United Air Lines Inc.
32977,58.0,American Airlines Inc.
32978,57.0,ExpressJet Airlines Inc.
32979,10.0,ExpressJet Airlines Inc.
32980,1.0,ExpressJet Airlines Inc.
32981,4.0,United Air Lines Inc.
32982,8.0,JetBlue Airways
32983,-19.0,Delta Air Lines Inc.
32984,0.0,United Air Lines Inc.
32985,34.0,Delta Air Lines Inc.
32986,99.0,ExpressJet Airlines Inc.
32987,8.0,AirTran Airways Corporation
32988,33.0,Southwest Airlines Co.
32989,55.0,American Airlines Inc.
32990,50.0,Delta Air Lines Inc.
32991,57.0,Endeavor Air Inc.
32992,37.0,United Air Lines Inc.
32993,8.0,ExpressJet Airlines Inc.
32994,82.0,ExpressJet Airlines Inc.
32995,-14.0,JetBlue Airways
32996,-18.0,JetBlue Airways
32997,14.0,JetBlue Airways
32998,13.0,JetBlue Airways
32999,-13.0,US Airways Inc.
33000,36.0,Endeavor Air Inc.
33001,23.0,Delta Air Lines Inc.
33002,48.0,United Air Lines Inc.
33003,10.0,ExpressJet Airlines Inc.
33004,83.0,Frontier Airlines Inc.
33005,-10.0,American Airlines Inc.
33006,-17.0,JetBlue Airways
33007,-19.0,JetBlue Airways
33008,48.0,US Airways Inc.
33009,6.0,American Airlines Inc.
33010,18.0,ExpressJet Airlines Inc.
33012,19.0,Delta Air Lines Inc.
33013,29.0,United Air Lines Inc.
